publishedAt,title,description,content,url,image,source
2021-07-30 20:12:40+00:00,"Apple Watch 6, Garmin Watch Get Massive Price Cut at Amazon","While the rugged Garmin Instinct can help monitor your health and outdoor adventures, the Apple Watch 6 is great looking and loaded with features.","The summer months, especially as we look toward the fall, are a great time to consider your health and fitness, and there are more versatile ways than ever to do so with these Apple Watch deals and Garmin Watch deals. Right now at Amazon, you can add... [2919 chars]",https://www.digitaltrends.com/dtdeals/apple-watch-6-garmin-insticnt-deal-amazon-july-2021/,https://icdn.digitaltrends.com/image/digitaltrends/apple-watch-6-fitness.jpg,"{'name': 'Digital Trends', 'url': 'https://www.digitaltrends.com'}"
2021-07-30 20:00:00+00:00,"Apple Sells $6.5 Billion of Notes, Taking Advantage of Low Interest Rates","The debt offering has four parts, including $2.3 billion of 7-year notes and $1.4 billion of 40-year notes.","Text size
Apple posted better earnings than expected for the June quarter. Spencer Platt/Getty Images)
Apple sold $6.5 billion of notes on Friday, taking advantage of low interest rates to boost the cash position on its balance sheet.
The offering ha... [257 chars]",https://www.barrons.com/articles/apple-sells-6-5-billion-of-notes-51627675189,https://images.barrons.com/im-378202/social,"{'name': ""Barron's"", 'url': 'https://www.barrons.com'}"
2021-07-29 23:40:22+00:00,iOS 15: How to Find User Settings in Maps,"In iOS 15, Apple has added a user account area in the Maps app that corrals several custom areas like direction mode, toll and highway avoidance...","In iOS 15, Apple has added a user account area in the Maps app that corrals several custom areas like direction mode, toll and highway avoidance options, transit options, and more.
To access it, simply tap the circular icon to the immediately to the ... [799 chars]",https://www.macrumors.com/how-to/find-user-settings-maps-ios/,https://images.macrumors.com/t/ZFcMyNMtyicz4_fwIAzvhOOio6o=/1600x/https://images.macrumors.com/article-new/2021/06/apple-maps-icon-ios-15-beta-2.jpg,"{'name': 'MacRumors', 'url': 'https://www.macrumors.com'}"
2021-07-29 23:35:17+00:00,iOS 15: How to Filter Search Results in Maps,"In iOS 15, Apple has worked to improve the search results in its Maps app, and has added the ability to filter results by options like what specific...","In iOS 15, Apple has worked to improve the search results in its Maps app, and has added the ability to filter results by options like what specific cuisine you're looking for, whether a restaurant is open or offers takeout, and more.
In the followin... [952 chars]",https://www.macrumors.com/how-to/filter-search-results-ios-maps/,https://images.macrumors.com/t/ZFcMyNMtyicz4_fwIAzvhOOio6o=/1600x/https://images.macrumors.com/article-new/2021/06/apple-maps-icon-ios-15-beta-2.jpg,"{'name': 'MacRumors', 'url': 'https://www.macrumors.com'}"
2021-07-29 23:30:46+00:00,"Apple Pay Promo Offers Discounts for SONIC, HotelTonight, and ParkWhiz","Apple today sent out emails letting customers know about the latest Apple Pay promotion, which offers discounts for SONIC, ParkWhiz, and...","Apple today sent out emails letting customers know about the latest Apple Pay promotion, which offers discounts for SONIC, ParkWhiz, and HotelTonight.
From now until August 4, customers can get a free SONIC cheeseburger, 10 percent off three parking ... [502 chars]",https://www.macrumors.com/2021/07/29/apple-pay-sonic-promo/,https://images.macrumors.com/t/yWdSD8Ioj2GicaU0Nt-Xra9RhFs=/1600x/https://images.macrumors.com/article-new/2021/07/apple-pay-sonic-promo.jpg,"{'name': 'MacRumors', 'url': 'https://www.macrumors.com'}"
2021-07-29 23:21:03+00:00,"Apple urges WatchOS update after ""actively exploited"" flaw","Apple has released watchOS version 7.6.1, an update the company says is important as it addresses a potential security problem. The update is available for the","Apple urges WatchOS update after “actively exploited” flaw
Apple has released watchOS version 7.6.1, an update the company says is important as it addresses a potential security problem. The update is available for the Apple Watch 3 and later models,... [1125 chars]",https://www.slashgear.com/apple-urges-watchos-update-after-actively-exploited-flaw-29684598/,https://cdn.slashgear.com/wp-content/uploads/2021/07/apple-watchos-security-update.jpg,"{'name': 'SlashGear', 'url': 'https://www.slashgear.com'}"
2021-07-29 22:57:08+00:00,The surprising reason Apple hates iPhone rumors,Apple hates it when people spread iPhone rumors. No shocker there. But you might be surprised by one of the reasons.,"Apple hates it when people leak details about its upcoming devices. No surprise there. But an order to stop spreading rumors about unreleased iPhone models that the company reportedly sent to a Chinese citizen gives an unexpected reason.
Of course, t... [2010 chars]",https://www.cultofmac.com/748951/the-surprising-reason-apple-hates-iphone-rumors/,https://cdn.cultofmac.com/wp-content/uploads/2021/07/5F412343-F29C-4E87-9576-16A1B8CF1DFB.jpeg,"{'name': 'Cult of Mac', 'url': 'https://www.cultofmac.com'}"
2021-07-29 21:57:32+00:00,'Hamilton' star Phillipa Soo signs on to costar in Apple's 'Shining Girls',"Soo, who was nominated for a Primetime Emmy for her work in 'Hamilton,' will star in a series-regular role alongside Elisabeth Moss.","Shining Girls, the upcoming thriller series from Apple TV+, has found another cast member.
As reported by Deadline, Phillipa Soo has signed on to star alongside Elisabeth Moss in the series, Soo, who was nominated for a 2021 Primetime Emmy in the Out... [1419 chars]",https://www.imore.com/hamilton-star-phillipa-soo-signs-costar-apples-shining-girls,https://www.imore.com/sites/imore.com/files/styles/large/public/field/image/2021/07/phillipa-soo-headshot.jpeg,"{'name': 'iMore', 'url': 'https://www.imore.com'}"
2021-07-29 21:30:11+00:00,"iPad sales continue to be hot, hot, hot","iPad sales kicked onto high gear in 2020 and haven’t slowed down since. In the April-through-June quarter, Apple shipped around 15 million tablets,","iPad sales kicked onto high gear in 2020 and haven’t slowed down since. In the April-through-June quarter,
Apple shipped around 15 million tablets, roughly 50% higher than shipments in the same period two years ago.
Analysts estimates don’t agree on ... [1761 chars]",https://www.cultofmac.com/748942/ipad-sales-continue-to-be-hot-hot-hot/,https://cdn.cultofmac.com/wp-content/uploads/2020/03/44D80BAE-7FA2-444C-8258-4F2D90251181.jpeg,"{'name': 'Cult of Mac', 'url': 'https://www.cultofmac.com'}"
2021-07-29 21:11:17+00:00,"Apple is renting 200,000 square feet of office space in North Carolina","Ahead of building its new $1 billion campus in North Carolina, Apple is renting a 200,000 square foot building in the state.","Apple couldn't build its new home fast enough so it's renting a long-term Airbnb in North Carolina first.
Back in April, Apple announced that it would be committing $430 billion towards investments in the United States over the next five years. Among... [571 chars]",https://www.imore.com/apple-renting-200000-square-feet-office-space-north-carolina,https://www.imore.com/sites/imore.com/files/styles/large/public/field/image/2021/07/metlife-cary-campus.jpeg,"{'name': 'iMore', 'url': 'https://www.imore.com'}"
2021-07-29 21:05:18+00:00,"In iOS 15, Siri is losing some of its most useful voice commands","Apple is removing a ton of Siri functionality from third-party apps in iOS 15, which will be available this fall alongside the iPhone 13.","Apple released the latest iOS 15 public beta on Wednesday. The update will drop alongside the iPhone 13 in September, but right now, iPhone owners are testing out the software. Although Apple announced iOS 15 at WWDC this June, we’re still learning m... [2883 chars]",https://bgr.com/tech/in-ios-15-siri-is-losing-some-of-its-most-useful-voice-commands/,https://bgr.com/wp-content/uploads/2020/06/apple-wwdc-2020-event-35.jpg?quality=70&strip=all,"{'name': 'BGR', 'url': 'https://bgr.com'}"
2021-07-29 21:02:05+00:00,US STOCKS-Wall St rises as earnings lift outlook,"After the bell, shares of Amazon.com Inc were down more than 5% after the company reported results and forecast third-quarter sales below Wall Street expectations. During the regular session, Tesla Inc jumped 4.7% and was the biggest boost to the S&P 500, followed by Apple, which rose after Wednesday's declines.","U.S. stocks ended higher on Thursday, boosted by robust U.S. earnings and forecasts, while data showed the economy recovered to pre-pandemic levels in the second quarter. The U.S. economy grew solidly in the second quarter, putting the level of gross... [2729 chars]",https://www.devdiscourse.com/article/business/1672101-us-stocks-wall-st-rises-as-earnings-lift-outlook,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/devnews/22_02_2019_03_22_33_2451284.jpg?width=920&format=jpeg,"{'name': 'Devdiscourse', 'url': 'https://www.devdiscourse.com'}"
2021-07-28 23:03:55+00:00,Applications are now open for Apple's Entrepreneur Camp for Black Founders and Developers,Apple has announced that applications are now open for the company's second Entrepreneur Camp for Black Founders and Developers.,"The second Entrepreneur Camp for Black Founders and Developers is here!
In a news update on the Apple Developer website, Apple has announced that it is now accepting applications for its second Entrepreneur Camp for Black Founders and Developers. The... [1679 chars]",https://www.imore.com/applications-are-now-open-apples-entrepreneur-camp-black-founders-and-developers,https://www.imore.com/sites/imore.com/files/styles/large/public/field/image/2021/02/apple_launches-ecamp-for-black-founders-and-developers_021621_full-bleed-image.jpg.large_2x.jpg,"{'name': 'iMore', 'url': 'https://www.imore.com'}"
2021-07-28 22:46:00+00:00,"Apple updates mask policy for customers, staff at most stores","According to Bloomberg News, the company will require everyone, regardless of vaccine status, to wear masks in most Apple stores starting Thursday.","Apple is the first major retailer to change its mask policy in response to the CDC's updated recommendations.
WASHINGTON — Apple plans to restore its mask mandate for shoppers and employees in half of its 270 U.S. stores on Thursday.
The move comes a... [1522 chars]",https://www.wltx.com/article/news/nation-world/covid-most-apple-stores-will-require-masks-for-shoppers-employees/507-7d6ea466-cd5e-42df-928d-90c1b773c246,https://media.wltx.com/assets/CCT/images/64d3d939-76f4-479c-b647-74483abead0a/64d3d939-76f4-479c-b647-74483abead0a_1140x641.jpg,"{'name': 'WLTX.com', 'url': 'https://www.wltx.com'}"
2021-07-28 22:42:26+00:00,"Despite Apple's privacy changes, Facebook posts record ad revenue","During Facebook's Q2 earnings call, the company announced advertising revenue of $28 billion, a 56% year-over-year increase.","Despite Apple's anti-tracking privacy changes with iOS 14.5, Facebook is still making a ton of money with its advertising business.
Facebook held its Q2 earnings call today and announced that advertising revenue had passed $28 billion, a 56% year-ove... [1696 chars]",https://www.imore.com/despite-apples-privacy-changes-facebook-posts-record-ad-revenue,https://www.imore.com/sites/imore.com/files/styles/large/public/field/image/2014/04/facebook_logo_zuckerberg_profile_hero.jpg,"{'name': 'iMore', 'url': 'https://www.imore.com'}"
2021-07-28 22:38:59+00:00,"Qualcomm optimistic on 5G, connected device sales as supply bottlenecks ease","Qualcomm Inc on Wednesday predicted a rise in sales of chips for 5G phones, including Apple Inc's iPhone, as the company said it had mitigated supply shortfalls that have contributed to a global chip shortage.","(Reuters) -Qualcomm Inc on Wednesday predicted a rise in sales of chips for 5G phones, including Apple Inc’s iPhone, as the company said it had mitigated supply shortfalls that have contributed to a global chip shortage.
FILE PHOTO: A Qualcomm sign i... [4235 chars]",https://www.reuters.com/article/qualcomm-results/update-4-qualcomm-optimistic-on-5g-connected-device-sales-as-supply-bottlenecks-ease-idUSL1N2P432P,https://static.reuters.com/resources/r/?m=02&d=20210728&t=2&i=1570266342&r=LYNXMPEH6R1JS&w=800,"{'name': 'Reuters', 'url': 'https://www.reuters.com'}"
2021-07-28 22:27:10+00:00,"iOS 15 beta 4 upgrades Shortcuts, Safari, and MagSafe Battery Pack interactions","Apple has released iOS 15 beta 4, adding Shortcuts, Safari, MagSafe Battery Pack interactions, and a host of minor tweaks.","Apple has released iOS 15 beta 4, along with the fourth rounds of the public betas for iPadOS 15, watchOS 8, macOS Monterey, and tvOS 15. If you’ve installed previous versions of the beta software, you can download this latest update for free.
Each n... [2781 chars]",https://www.techradar.com/news/ios-15-beta-4-upgrades-shortcuts-safari-and-magsafe-battery-pack-interactions,https://cdn.mos.cms.futurecdn.net/dVBznchCzoW4KxaCtWVL6g-1200-80.png,"{'name': 'TechRadar', 'url': 'https://www.techradar.com'}"
2021-07-28 22:17:30+00:00,"You could own the famous Steve Jobs application letter as an NFT. Yes, you!","A year before Steve Jobs joined Atari and a long time before Apple was founded, a now-famous job application was penned by the man himself. That application most recently sold for more than $200,000 — and it's up for auction again. Oh, and there's an NFT version as well!","Update, July 28 (6:15 pm ET): The auction has closed on both the physical and digital version of the Steve Jobs application letter.
A year before Steve Jobs joined Atari and a long time before Apple was founded, a now-famous job application was penne... [1126 chars]",https://www.imore.com/you-could-own-famous-steve-jobs-application-letter-nft-yes-you,https://www.imore.com/sites/imore.com/files/styles/large/public/field/image/2021/07/steve-jobs-nft-teaser.jpg,"{'name': 'iMore', 'url': 'https://www.imore.com'}"
2021-07-28 22:12:00+00:00,"Apple to Require Employees, Customers to Wear Masks in Many U.S. Stores",The company has also told workers in corporate offices to wear masks regardless of vaccination status.,"Apple Inc. plans to require employees and customers to wear masks in more than half its U.S. retail stores regardless of their vaccination status, according to a memo sent to some of its workers Wednesday.
The Cupertino, Calif., company has also told... [896 chars]",https://www.wsj.com/articles/apple-to-require-employees-customers-to-wear-masks-in-many-u-s-stores-11627509939,https://images.wsj.net/im-376933/social,"{'name': 'The Wall Street Journal', 'url': 'https://www.wsj.com'}"
2021-07-28 21:56:55+00:00,"Google, Facebook to mandate Covid-19 shots for staff; Apple US stores to require masks for shoppers, staff",The moves are in response to a resurgence in Covid-19 cases.  . Read more at straitstimes.com.,"NEW YORK (REUTERS, BLOOMBERG) - Big tech companies are making it mandatory for employees in the United States to get Covid-19 vaccinations before entering campuses, as the highly infectious Delta variant of the virus drives a resurgence in cases acro... [3587 chars]",https://www.straitstimes.com/world/united-states/apple-stores-to-require-masks-for-shoppers-staff-google-facebook-mandate-covid,https://static.straitstimes.com.sg/s3fs-public/styles/x_large/public/articles/2021/07/29/rk_apple-store_290721.jpg?itok=oh1CpFkR,"{'name': 'The Straits Times', 'url': 'https://www.straitstimes.com'}"
2021-07-28 21:25:29+00:00,"Apple, AMD, and Intel shift priorities as chip shortages continue","Apple, AMD, and Intel each acknowledge their preparation for ongoing shortages.","2021's infamous chip shortages aren't only affecting automakers. In a post-earnings conference call Tuesday, Apple CEO Tim Cook said, ""We'll do everything we can to mitigate whatever circumstances we're dealt""—a statement that likely means the compan... [2440 chars]",https://arstechnica.com/gadgets/2021/07/chip-shortages-continue-apple-amd-intel-hunker-down-for-a-long-haul/,https://cdn.arstechnica.net/wp-content/uploads/2021/07/GettyImages-1312588591-760x380.jpg,"{'name': 'Ars Technica', 'url': 'https://arstechnica.com'}"
2021-07-28 21:23:21+00:00,Qualcomm forecasts sales above Wall Street as supply bottlenecks ease,"Qualcomm Inc on Wednesday forecasted fiscal fourth quarter revenue higher than Wall Street expectations thanks to sales of 5G phones, including Apple Inc's iPhones, and a growing portfolio of other chips.","(Reuters) -Qualcomm Inc on Wednesday forecasted fiscal fourth quarter revenue higher than Wall Street expectations thanks to sales of 5G phones, including Apple Inc’s iPhones, and a growing portfolio of other chips.
FILE PHOTO: A Qualcomm sign is sho... [4043 chars]",https://www.reuters.com/article/qualcomm-results/update-3-qualcomm-forecasts-sales-above-wall-street-as-supply-bottlenecks-ease-idUSL1N2P432P,https://static.reuters.com/resources/r/?m=02&d=20210728&t=2&i=1570266342&r=LYNXMPEH6R1JS&w=800,"{'name': 'Reuters', 'url': 'https://www.reuters.com'}"
2021-07-27 23:59:47+00:00,3 tech giants report combined profits of more than US$50 billion,"Three tech companies — Apple, Microsoft and Google owner Alphabet — reported combined profits of more than US$50 billion in the April-June ...","Three tech companies — Apple, Microsoft and Google owner Alphabet — reported combined profits of more than US$50 billion in the April-June quarter, underscoring their unparalleled influence and success at reshaping the way we live.
Although these com... [5059 chars]",https://www.channelnewsasia.com/news/business/3-tech-giants-report-combined-profits-of-more-than-us-50-billion-15313546,"https://cna-sg-res.cloudinary.com/image/upload/q_auto,f_auto/image/15313636/16x9/991/557/f43b7dda1bf5438e7b29edc84e1bff3/Wr/tech-results-42390-jpg-1627420599.jpg","{'name': 'CNA', 'url': 'https://www.channelnewsasia.com'}"
2021-07-27 23:53:37+00:00,"Apple says chip shortage reaches iPhone, growth forecast slows","Apple's profits were $21.74 billion, or $1.30 per share, above estimates of $1.01 per share, according to Refinitiv. During the investor call, Chief Executive Tim Cook said that chips affected by the shortages are made with older technology but are still needed as supporting parts to make the company's flagship device, the iPhone.","Apple Inc said on Tuesday that a global chip shortage that has bit into its ability to sell Macs and iPads will start to affect iPhone production and forecasted slowing revenue growth, sending its shares lower. Apple executives said revenue for the c... [4670 chars]",https://www.devdiscourse.com/article/technology/1668686-apple-says-chip-shortage-reaches-iphone-growth-forecast-slows,https://www.devdiscourse.com/remote.axd?https://devdiscourse.blob.core.windows.net/imagegallery/27_06_2019_18_33_51_6762345.png?width=920&format=jpeg,"{'name': 'Devdiscourse', 'url': 'https://www.devdiscourse.com'}"
2021-07-27 23:30:39+00:00,Apple expects supply constraints to impact iPhone and iPad production,"During the company's Q3 earnings call, Apple CFO Luca Maestri said that the company expects supply constraints to affect the iPhone and iPad in the September quarter.","Apple says that the supply constraints the technology industry is experiencing could primarily affect the iPhone and iPad in the September quarter.
While talking about what Apple expects for its September quarter during the Q3 earnings call, Apple CF... [1821 chars]",https://www.imore.com/apple-expects-supply-constraints-impact-iphone-and-ipad-production,https://www.imore.com/sites/imore.com/files/styles/large/public/field/image/2021/03/iphone-13-bronze2.jpg,"{'name': 'iMore', 'url': 'https://www.imore.com'}"
2021-07-27 23:26:07+00:00,iPhone 13 and MacBook shortages could be Apple’s next big problem,"iPhone 13 and iPads will likely face shortages, Apple executives warned during an earnings call, despite reporting record sales.","Apple reported across-the-board sales growth in its Q3 2021 earnings call, but company executives warned that supply shortages had limited sales of Macs and iPads - and that they will likely limit sales of iPhones to come in Q4, which could impact th... [3438 chars]",https://www.techradar.com/news/iphone-13-and-macbook-shortages-could-be-apples-next-big-problem,https://cdn.mos.cms.futurecdn.net/WzxeesSSCm4s2Un6BzjE9S-1200-80.jpg,"{'name': 'TechRadar', 'url': 'https://www.techradar.com'}"
2021-07-27 23:24:32+00:00,Apple's iPhone hot streak will run into global chip shortage,"On Tuesday, Apple CEO Tim Cook warned about silicon ""supply constraints"" that would affect the company's flagship product, as well as the iPad.","But Apple now faces an issue that has ensnared everyone from game console makers to automotive companies to Microsoft 's PC business: An industry-wide shortage of chips and other components.
The iPhone is on a hot streak driven by last year's release... [2113 chars]",https://www.cnbc.com/2021/07/27/apples-iphone-hot-streak-will-run-into-global-chip-shortage.html,https://image.cnbcfm.com/api/v1/image/106902253-1624556015506-gettyimages-1325275677-jo1_6931_20210624100812335.jpg?v=1626971683,"{'name': 'CNBC', 'url': 'https://www.cnbc.com'}"
2021-07-27 23:21:00+00:00,Apple warns of more component shortages ahead of iPhone 13's fall launch,"There are few guarantees in life: death, taxes and new iPhones for the holidays. But when and how many?","Sarah Tew/CNET
The COVID-19 pandemic is once again upending life in the US, with the Centers for Disease Control reinstituting social masking recommendations in some parts of the country even among fully vaccinated Americans. Meanwhile, demand for te... [2798 chars]",https://www.cnet.com/tech/mobile/apple-warns-of-more-component-shortages-ahead-of-iphone-13s-fall-launch/,https://www.cnet.com/a/img/Kt73FoLzq5fhHfNhunACP8Sior8=/1200x630/2021/04/24/cfc2b61f-7ffc-497c-bdc8-daaf72fa9c05/107-iphone-12-purple-2021.jpg,"{'name': 'CNET', 'url': 'https://www.cnet.com'}"
2021-07-27 23:16:10+00:00,Apple’s ‘drop the mic’ quarter puts $4t market cap on radar: Wedbush,"Apple’s latest quarterly results easily surpassed analysts’ expectations, setting up a run towards a $4 trillion market cap, Wedbush said.","Apple’s latest quarterly results were a “drop the mic” moment, according to Dan Ives, an analyst at Wedbush Securities who has been bullish on the iPhone maker for some time.
In a note after Apple reported its results overnight, Mr Ives said the quar... [1018 chars]",https://www.afr.com/technology/apple-s-drop-the-mic-quarter-puts-4t-market-cap-on-radar-wedbush-20210728-p58dk4,https://static.ffx.io/images/$zoom_0.3163%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_0/t_crop_custom/e_sharpen:25%2Cq_85%2Cf_jpg/t_afr_no_label_no_age_social_wm/e0dcc3076e5eb9bad407357ff71c8a3a07ba078e,"{'name': 'The Australian Financial Review', 'url': 'https://www.afr.com'}"
2021-07-27 23:15:38+00:00,"Smashed records, short supplies and other takeaways from Apple's Q3",Apple made heaps of money last quarter. It broke all kinds of revenue records. But there are also some dark clouds in Apple’s future.,"Apple just revealed that its made heaps of money last quarter. It broke all kinds of revenue records, and Mac, iPhone and iPad contributed strongly to the total.
But there are also some dark clouds in Apple future. Read on to get the good news and ba... [6034 chars]",https://www.cultofmac.com/748751/apple-record-q3-2021-earnings-call-results-mac-iphone-sales/,https://cdn.cultofmac.com/wp-content/uploads/2021/07/1F6E0BAE-9133-4F96-9E92-910E334219C2.jpeg,"{'name': 'Cult of Mac', 'url': 'https://www.cultofmac.com'}"
2021-07-27 23:10:58+00:00,Apple says nearly 75% of Apple Watch buyers are new to the product,"During the company's Q3 earnings call, Apple CFO Luca Maestri announced that wearables, home, and accessories made $8.8 billion.","Apple's wearables, home, and accessories business joined basically every other product category with its own Q3 record.
During the company's Q3 earnings call, Apple CFO Luca Maestri revealed that Apple's wearables, home, and accessories business post... [1641 chars]",https://www.imore.com/apple-says-nearly-75-apple-watch-buyers-are-new-product,https://www.imore.com/sites/imore.com/files/styles/large/public/field/image/2020/09/apple-watch-series-6-apple-watch-se-15.jpg,"{'name': 'iMore', 'url': 'https://www.imore.com'}"
2021-07-27 23:00:00+00:00,Facebook warns growth to slow significantly,Facebook said it expects Apple's recent update to its iOS operating system to impact its ability to target ads,"Facebook said on Wednesday it expects revenue growth in the third and fourth quarters to ""decelerate significantly,"" sending the social media giant's shares down about 5% in extended trading.
The warning overshadowed the company's beat on Wall Street... [4288 chars]",https://www.breakingnews.ie/business/update-4-facebook-warns-growth-to-slow-significantly-mandates-vaccine-for-u-s-staff-1164461.html,https://img.resized.co/breaking-news/eyJkYXRhIjoie1widXJsXCI6XCJodHRwczpcXFwvXFxcL2ltYWdlcy5icmVha2luZ25ld3MuaWVcXFwvcHJvZFxcXC91cGxvYWRzXFxcLzIwMjFcXFwvMDZcXFwvMjExNTUxMTdcXFwvMi42MDQ5MDk0Ny5qcGdcIixcIndpZHRoXCI6MTIwMCxcImhlaWdodFwiOjYyNyxcImRlZmF1bHRcIjpcImh0dHBzOlxcXC9cXFwvd3d3LmJyZWFraW5nbmV3cy5pZVxcXC9pbWFnZXNcXFwvbm8taW1hZ2UucG5nXCIsXCJvcHRpb25zXCI6W119IiwiaGFzaCI6IjU3YzMwZjY2YzQxMjYxMDQzNmU2Yzk4YTI3N2NiYWUwYzIzZTc5NTAifQ==/facebook-warns-growth-to-slow-significantly.jpg,"{'name': 'BreakingNews.ie', 'url': 'https://www.breakingnews.ie'}"
2021-07-26 23:55:00+00:00,Apple makes its M1 Mac case to enterprises,Apple plans to ride its consumer M1 Mac success into the enterprise.,"Source: Apple
Apple is making its M1 Mac pitch to enterprises, with a commissioned Forrester report looking at the economic impact of the Mac and more cost savings over three years.
The new findings from Forrester, which was published Monday, found t... [2575 chars]",https://www.zdnet.com/article/apple-makes-its-m1-mac-case-to-enterprises/,https://www.zdnet.com/a/hub/i/r/2021/06/08/cc61b2a2-6727-4afd-9832-4773b9074c3e/thumbnail/770x578/978714ede2f90bcd8fa0bf0443dc3b43/tim-cook-puts-m1-to-the-ipad-pro-ipad-pro-reveal-video-m1ssion-impossible-apple-1-29-screenshot.jpg,"{'name': 'ZDNet', 'url': 'https://www.zdnet.com'}"
2021-07-26 23:53:28+00:00,Tesla CEO Elon Musk Takes Shots at Apple During Earnings Call,"During a Tesla earnings call that took place today, Tesla CEO Elon Musk spent time sniping at Apple, reports CNBC. Musk criticized Apple's...","During a Tesla earnings call that took place today, Tesla CEO Elon Musk spent time sniping at Apple, reports CNBC. Musk criticized Apple's ""walled garden"" and made comments on the company's cobalt use.
In a discussion about plans to allow Tesla compe... [2115 chars]",https://www.macrumors.com/2021/07/26/elon-musk-apple-sniping-tesla-call/,https://images.macrumors.com/t/eUkL1w_hj52-5TTXJEiHFQ0rEb4=/1600x/article-new/2020/12/tesla-red-orange-bg-feature.jpg,"{'name': 'MacRumors', 'url': 'https://www.macrumors.com'}"
2021-07-26 23:37:36+00:00,"Former Senator Mike Enzi Suffers Broken Neck, Ribs in Bike Accident","Enzi, 77, was first seen lying in a roadway by a passerby, about the same time as his Apple Watch sent a distress signal for a hard fall.","Former Wyoming Senator Mike Enzi, who retired a little more than six months ago, has been hospitalized reportedly with a broken neck and some broken ribs from a bicycle accident near his home last weekend. The severity of his neck injury, or level of... [2101 chars]",https://www.newsweek.com/former-senator-mike-enzi-suffers-broken-neck-ribs-bike-accident-1613318,https://d.newsweek.com/en/full/1855553/senator-michael-enzi.jpg,"{'name': 'Newsweek', 'url': 'https://www.newsweek.com'}"
2021-07-26 23:30:52+00:00,Mophie Snap+ Juice Pack Mini review,Double your iPhone 12’s battery life simply by attaching the Mophie Snap+ Juice Pack Mini. And costs a lot less than Apple’s version.,"Double your iPhone 12’s battery life by attaching the Mophie Snap+ Juice Pack Mini. The two devices connect magnetically with Apple’s MagSafe system, and power flows wirelessly. It’s really simple.
I took the 5000 mAh power bank on a recent holiday t... [4157 chars]",https://www.cultofmac.com/748633/mophie-snap-juice-pack-mini-review-magsafe-power-bank/,https://cdn.cultofmac.com/wp-content/uploads/2021/07/EC0A6022-7E26-4ECA-AD6F-C59549286319.jpeg,"{'name': 'Cult of Mac', 'url': 'https://www.cultofmac.com'}"
2021-07-26 23:22:59+00:00,Elon Musk snipes at Apple twice on Tesla earnings call,Tesla CEO Elon Musk sniped at Silicon Valley neighbor Apple twice during a conference call to discuss Tesla earnings on Monday.,"Elon Musk, chief executive officer of Tesla Inc., right, departs from court for the SolarCity trial in Wilmington, Delaware, U.S., on Monday, July 12, 2021.
Tesla CEO Elon Musk sniped at Silicon Valley neighbor Apple twice during a conference call to... [2361 chars]",https://www.cnbc.com/2021/07/26/elon-musk-snipes-at-apple-twice-on-tesla-earnings-call.html,https://image.cnbcfm.com/api/v1/image/106910055-1626178962307-gettyimages-1233948000-MUSK_SOLARCITY.jpeg?v=1626179001,"{'name': 'CNBC', 'url': 'https://www.cnbc.com'}"
2021-07-26 23:10:16+00:00,Facebook Considering Apple Health Integration for Oculus Workouts,"Oculus owner Facebook may soon allow its Oculus virtual reality headsets to report workout data to the Apple Health app, reports Bloomberg.

...","Oculus owner Facebook may soon allow its Oculus virtual reality headsets to report workout data to the Apple Health app, reports Bloomberg.
The Oculus iPhone app has code that would allow workouts completed with the Oculus headset to be recorded in t... [414 chars]",https://www.macrumors.com/2021/07/26/facebook-oculus-workouts-apple-health/,https://images.macrumors.com/t/xxxG_LX45xpfBfkm410Kxl0tXEM=/1600x/https://images.macrumors.com/article-new/2021/07/facebook-oculus.jpg,"{'name': 'MacRumors', 'url': 'https://www.macrumors.com'}"
2021-07-26 23:01:50+00:00,Facebook working to integrate Oculus VR with Apple Health,Facebook has been working to integrate Oculus VR workouts with Apple Health — the iOS app that manages health data of iPhone users.,"Facebook is getting ready to take the next step with its Oculus virtual-reality headset platform. In an unexpected move, the company has been working to integrate Oculus VR workouts with Apple Health — the app built into iOS that manages all the heal... [1633 chars]",https://9to5mac.com/2021/07/26/bloomberg-facebook-working-to-integrate-oculus-vr-workouts-with-apple-health/,https://i0.wp.com/9to5mac.com/wp-content/uploads/sites/6/2018/12/oculus-go.jpg?resize=1200%2C628&quality=82&strip=all&ssl=1,"{'name': '9to5Mac', 'url': 'https://9to5mac.com'}"
2021-07-26 22:50:27+00:00,Buy an iPhone 12 now or wait for the iPhone 13? How to choose what's best for you,"The iPhone 13 could be coming in September, but does it make sense to wait for Apple's newest iPhone or buy last year's iPhone 12? Here's how to tell what's the best decision for you.","Enlarge Image Sarah Tew/CNET
Apple's iPhone 12 has been out since last fall, and the new iPhone, said to be called the iPhone 13, could be released in September for Apple's next event. With the iPhone 13 possibly coming in just a few months, does it ... [4820 chars]",https://www.cnet.com/tech/mobile/buy-an-iphone-12-now-or-wait-for-iphone-13-how-to-whats-best-for-you/,https://www.cnet.com/a/img/s_utUo78H34KnvqAC-P1ZSHmkpA=/1200x630/2021/04/24/f8ae3387-a759-4d86-8b26-dbdba7e79da0/104-iphone-12-purple-2021.jpg,"{'name': 'CNET', 'url': 'https://www.cnet.com'}"
