publishedAt,score
2022-12-16,0.09656965136528015
2022-12-17,0.09139255285263062
2022-12-18,0.09181758761405945
2022-12-19,0.12116488218307495
2022-12-20,0.15906944870948792
2022-12-21,0.0
2022-12-22,0.15319514274597168
2022-12-23,0.08937758207321167
2022-12-24,-0.08971787095069886
2022-12-25,0.1962585210800171
2022-12-26,0.10172983407974243
2022-12-27,0.10314420461654664
2022-12-28,-0.35319882035255434
2022-12-29,0.01344374418258667
2022-12-30,0.006776362657546997
2022-12-31,0.09681249260902405
2023-01-01,-0.09955456256866455
2023-01-02,-0.22105348110198975
2023-01-03,0.14994174838066102
2023-01-04,0.2899713754653931
2023-01-05,0.23333428502082826
2023-01-06,0.1979898065328598
2023-01-07,0.23389532566070556
2023-01-08,0.12540358304977417
2023-01-09,0.0
2023-01-10,0.5418926000595092
2023-01-11,0.25284727215766906
2023-01-12,0.013655811548233032
2023-01-13,0.2447461247444153
2023-01-14,0.2881375551223755
2023-01-15,0.22393364906311036
2023-01-16,0.0008413434028625488
2023-01-17,0.0855450987815857
2023-01-18,0.2882323920726776
2023-01-19,-0.09988083839416503
2023-01-20,0.15081160068511962
2023-01-21,0.19949620366096496
2023-01-22,0.19876282215118407
2023-01-23,0.26295300126075744
2023-01-24,0.08335492610931397
2023-01-25,-0.0012318432331085206
2023-01-26,0.05892708897590637
2023-01-27,0.18870763778686522
2023-01-28,0.3261169373989105
2023-01-29,0.38065484166145325
2023-01-30,-0.09320416450500488
2023-01-31,-0.12716591954231263
2023-02-01,0.08516775965690612
2023-02-02,-0.35823880434036254
2023-02-03,-0.0027058243751525877
2023-02-04,0.004164254665374756
2023-02-05,0.09974995255470276
2023-02-06,0.10332452654838561
2023-02-07,0.27673169374465945
2023-02-08,0.16548196077346802
2023-02-09,0.12753576040267944
2023-02-10,-0.07962068915367126
2023-02-11,0.16876056790351868
2023-02-12,0.09997226595878601
2023-02-13,0.09923896193504333
2023-02-14,0.24391759634017945
2023-02-15,0.027457457780838013
2023-02-16,-0.15680962204933166
2023-02-17,0.19810100197792052
2023-02-18,-0.002398478984832764
2023-02-19,0.09984459280967713
2023-02-20,0.19817551374435424
2023-02-21,0.10460917055606841
2023-02-22,-0.09993665814399719
2023-02-23,-0.0982006311416626
2023-02-24,0.09997783303260803
2023-02-25,0.16754175424575807
2023-02-26,0.05285380482673645
2023-02-27,0.19815967679023744
2023-02-28,0.06061590313911438
2023-03-01,0.5367544233798981
2023-03-02,0.09978920817375184
2023-03-03,0.0
2023-03-04,0.35775054693222047
2023-03-05,0.09897993803024292
2023-03-06,0.1077040195465088
2023-03-07,0.19979643821716309
2023-03-08,0.09983785152435302
2023-03-09,0.2862710654735565
2023-03-10,0.1313210427761078
2023-03-11,-0.058871501684188844
2023-03-12,0.10909896492958068
2023-03-13,0.09926337599754334
2023-03-14,-0.33391701579093935
2023-03-15,0.09991518259048462
2023-03-16,0.07343403100967408
2023-03-17,0.15069565773010254
2023-03-18,0.06706181764602662
2023-03-19,0.0004333674907684326
2023-03-20,0.0941694736480713
2023-03-21,0.47289242744445803
2023-03-22,0.19532475471496583
2023-03-23,0.28239712715148924
2023-03-24,0.3593745768070221
2023-03-25,0.00222400426864624
2023-03-26,0.3939728975296021
2023-03-27,0.16000480055809022
2023-03-28,0.1897499978542328
2023-03-29,0.07831622958183289
2023-03-30,0.3989532172679901
2023-03-31,0.19283775091171265
2023-04-01,0.14520365595817566
2023-04-02,0.1944441616535187
2023-04-03,-0.14717110395431518
2023-04-04,-0.029663103818893432
2023-04-05,0.09891629219055176
2023-04-06,0.3000111520290375
2023-04-07,0.05583727955818176
2023-04-08,-0.016141390800476073
2023-04-09,0.09171742796897889
2023-04-10,0.03470146059989929
2023-04-11,0.21944658160209657
2023-04-12,0.2865362584590912
2023-04-13,0.18589053750038148
2023-04-14,0.033770978450775146
2023-04-15,-0.09856281876564026
2023-04-16,0.2810237526893616
2023-04-17,0.29545491337776186
2023-04-18,0.0
2023-04-19,0.19638597965240479
2023-04-20,0.1999124765396118
2023-04-21,0.19880658984184266
2023-04-22,0.15616790652275087
2023-04-23,0.09992035031318665
2023-04-24,-0.08425265550613403
2023-04-25,0.19843118786811828
2023-04-26,0.08346892595291137
2023-04-27,0.19803125262260438
2023-04-28,0.24981324672698973
2023-04-29,0.09997039437294006
2023-04-30,0.3195365726947784
2023-05-01,-0.024989819526672362
2023-05-02,0.023196494579315184
2023-05-03,0.0435198724269867
2023-05-04,0.30859779119491576
2023-05-05,0.25618990063667296
2023-05-06,0.24802225232124328
2023-05-07,-0.002734243869781494
2023-05-08,0.29494070410728457
2023-05-09,0.1628899395465851
2023-05-10,0.39038434624671936
2023-05-11,0.1990060567855835
2023-05-12,0.09714866876602173
2023-05-13,0.27495249509811404
2023-05-14,0.19543173313140869
2023-05-15,0.13904529213905334
2023-05-16,-0.08272229433059693
2023-05-17,0.09416010379791259
2023-05-18,0.07767044305801392
2023-05-19,0.19982026815414428
2023-05-20,0.38549585938453673
2023-05-21,0.17512998580932618
2023-05-22,-0.10125799775123596
2023-05-23,0.17580071091651917
2023-05-24,0.18587638139724733
2023-05-25,0.19892797470092774
2023-05-26,0.021112024784088135
2023-05-27,0.39407368898391726
2023-05-28,0.2944044232368469
2023-05-29,0.19430858492851258
2023-05-30,0.17722414135932923
2023-05-31,0.1870960235595703
2023-06-01,-0.1846362292766571
2023-06-02,0.18490665555000305
2023-06-03,0.08718048930168151
2023-06-04,-0.09205731749534607
2023-06-05,0.187322998046875
2023-06-06,0.3906298816204071
2023-06-07,0.29897740483283997
2023-06-08,0.08883779048919678
2023-06-09,0.38660375475883485
2023-06-10,0.09872965216636657
2023-06-11,0.09178546071052551
2023-06-12,0.09997020363807678
2023-06-13,-0.12936689853668212
2023-06-14,0.09005905389785766
2023-06-15,0.19972960352897645
2023-06-16,0.19673935174942017
2023-06-17,0.1972857177257538
2023-06-18,0.19995155930519104
2023-06-19,0.11181166172027587
2023-06-20,0.17111696600914
2023-06-21,0.2863509237766266
2023-06-22,0.1674301266670227
2023-06-23,0.0
2023-06-24,0.09985675811767578
2023-06-25,0.21873818039894105
2023-06-26,0.2642269849777222
2023-06-27,0.3825871229171753
2023-06-28,0.3692086338996887
2023-06-29,0.59887775182724
2023-06-30,0.48918852806091306
2023-07-01,0.09965524673461915
2023-07-02,0.054519754648208615
2023-07-03,-0.09694592952728272
2023-07-04,0.38151581287384034
2023-07-05,0.29737175703048707
2023-07-06,0.6109998047351837
2023-07-07,0.29927369952201843
2023-07-08,0.19729843139648437
2023-07-09,0.0021951794624328613
2023-07-10,0.29340915083885194
2023-07-11,0.47571392059326173
2023-07-12,0.0
2023-07-13,0.0805407464504242
2023-07-14,0.18554075956344604
2023-07-15,0.0
2023-07-16,0.19818441867828368
2023-07-17,0.02795155644416809
